Review Text,Username,Rating
"untuk pembayaran pendaftaran pendidikan mengalami kendala terus pending berhari hari sampe batas waktu daftar habis, untuk terhubung dengan live chat cs juga sangaat sulit. pengembalian dana juga tidak jelas, waktu tunggu yg ktanya 1×24 jam setelah lewat malah diminta nunggu lagi 3×24 jam, ketika komplain di email, tba tba ada pesan email tidak digunakan lagi. semoga kedepan nya bisa di perbaiki terutama kejelasan transaksi dan pengembalian dana.",Anggya Meivia A.,1
Tolong hadirkan fitur hapus akun di pengaturan,Rd Lz,1
Bisa kah link aja mendapatkan kode verifikasi bukan lewat email.di karenakan email udah lupa password,Jole Uku,5
"Ada kendala banyak tapi live chat susah banget ,apa agen live chat hanya 1 orang saja Kok bisa setiap chat dengan agen selalu saja sedang melayani customer lain,terlalu lama menunggu masalah tidak terselesaikan sampai berminggu minggu",Faisal Robby,1
Aplikasi yang layanannya paling buruk. Sudah mengajukan live chat sejak bulan April karena ada transaksi yang nyangkut tapi tidak ada respon sampai sekarang.,Joshi Situmorang,1
"Biaya admin utk pembayaran tagihan listrik dulu paling murah Rp 550,- kenapa sekarang mahal? Jadi pindah ke lain hati & jarang saya pakai bayar2.",Budiono Asmoro,1
Transaksi isi pulsa belum masuk,Ali imron,5
"Apalah mau kirim duit aja sulit, harus full servis mana lama di upgrade ny",David Ramdan,3
Bagus,Rikky Apriandi,5
Link aja makin ngaco ngrim duit ke rekening bank inisial namanya gak ada jadinya gimana mau transfer atas namaa rekening baanknya gak kelihatan .saya udah pernah kirim ke rekening bank tapi malah masuk ke rekening saya lagi trus lamany minta ampun baru balik lagi saldony,Roup Lubis,1
Ok,Sholikhul Hadi,5
ok,Bruno mvp,5
"Mohon info customer care yang cepat merespon, sudah berkali2 via livechat tidak merespon dan email juga",awan lazuardi,5
"Transfer sesama link terjadi kendala,,, gagal trus",Rudy Setya,5
Ribet banget Full Service susah banget gak kaya yang lain.,Sandi Juanda,1
"Link aja gila apk gajeles nelen duit orang, masa transfer kepending duit ilang kemana gatauu anjinggg",erma isnawiyanti,1
"Huh payah mau bikin akun link aj repot amat, resum gagal nunggu 24 jam trus sudah nunggu 24 jam dsuruh nunggu lagi diproses lama pke banget, uang udh ada yg masuk, tau gitu pake DANA aj",fadly damora,1
Terbaik digital tambahin mode malam pasti lebih bagus,Andri Official,5
Pertama kurang puas tp Sekang aku suka transaksi disini,Weni Zahara,5
"Akun paling gila, mau upgrade sudah sebulan tidak bisa, link aja kontolll",Aidil Retal,1
Transaksi gagal,Kang25,1
Mencoba,SIN channel 1,1
Suka,saiful anwar,5
costumer service nya lemot banget plat merah beda sama swasta,user Alucard,1
Aplikasi semakin hari malah ribet,Galih Iyung,1
"Min,Napa masuk aplikasi malah dikasih QR sih",Fajar Muhaimin,2
Top up saldo makan waktu berjam jam ya ampun Gmna klo orang butuh cepat?.mampus,Anto Pici,1
Cepat sekali transaksi nya,Nangadi 0,5
"Tidak bisa masuk pdhl KTP sudah bener,hubungi link service tidak respon.",Tri Handayani333,1
Kok aplikasinya gak bisa kebuka sih,Soeday Nax Batavia,2
Knapa ngak bisa di bukak,Harianto Vivi,1
Mantap,Ayah Lion,5
saya merasa puas memakai link aja,jhon curup,5
"SEHARUSNYA LOGIN NYA ITU ADA 2 METODE, METODE VERIFIKASI KODE EMAIL ATAU SMS KE NO TERDAFTAR, KASIAN LOH MEMBER YG PAKE LINKAJA YG EMAIL NYA SUDAH DI NONAKTIFKAN PERMANEN OLEH GOGLE, CS NYA JUGA DI CHAT ALASAN NYA "" DI AKHIRI OLEH SISTEM "" NUNGGU UDAH 2 JAM, DI ULANG BERKALI KALI SAMA AJA JAWABAN NYA, TERUS NELPON CS NYA JUGA SAMA AJA, GA ADA JAWABAN, CHAT DI SOSMED GA ADA YG BISA JAWAB, MALAH NYURUH KE LIVE CHAT, PUQI EMANG",MR Sonohara,1
Saya mau tabung uwang saya dan bisa tarik kalau ada perluh,Reno redo,5
Mantap aplikasi nya gak ribett,zul fikar,5
Ini Saya Mau Login tp Email Sudah Non Aktif Tolong di bantu Hubungi ke CS yg bukan bot gimana kak ?,Hendra Purnomo,1
Knpa apk ini lama skali prosesnya,Muh Fikran,1
"Kalo belum siap memberikan pelayanan tutup saja aplikasi nya, malah menunda nunda keluhan, alih alih harus live chat .....live chat error selama ini kamana aja kalian",Dodi Gunawan,1
Pingin ganti nmr akun susah banget di link aja,Jy Travel,3
"beri gue bintang 7,,, puuuucciiiiiiing loch nih gue !!!@#$!!!",Fathara Lintang,5
Oke,Andi Utomo,5
Tolong kasih opsi buat verifikasi login via WhatsApp/SMS saya tidak bisa login karena harus verifikasi lewat email karena email sudah tidak ada tolong buat opsi verifikasi login nomor min,Yutta AimBot,1
"Udah ke 5x ini isi saldo E-Toll laporannya sukses, tapi saldo tidak nambah.. Udah di update balance berkali-kali belum nambah juga.. LinkAja sering banget seperti ini kenapa ya?","ARI ANTO (Photography, Design & Art)",3
Buat bayar qris sering pending dan tidak pernah ada penyelesaiannya,taruno susanto,1
"Costumer service linkaja slow respon, pelayanan sangat buruk dan tidak menanggapi dengan cepat keluhan",Adi Cakra Wardaya,1
"Sangat Mengecewakan..Di minta pergantian email susah sekali,Cs selalu sibuk...itu sangat penting bagi saya karena saya sudah tidak bisa masuk lagi di aplikasi LinkAja.Karena email saya bermasalah",Noldy Tingkue,1
Status transfer ke Briva masih pending terus dari pagi. Live chat gak ada yang aktif. Mohon bantuannya. Terima kasih,magical code,3
Tarik uang plng mahal biayanya dibandinh sm ewalet serupa.5rb coy,Trihapsari Dara pertiwi,1
bagussss,Firda Aditya,3
Mengupred ja begitu lama..kalau data gak falid tinggal infoin ja..me chat gak nyambung2 ..apa un istal ja lagi,Dedi Mizwar,1
Dana gak masuk untuk customer service nya gak bisa di hubungi lewat live chat,Ade Slamet,1
Kenapa linkaja yg pending nya gak pernah di proses sampai2 numpuk pending an nya sampai hari ini belum2 di proses jadi males kayak gini di pengaduan juga gak di respon2,Masya Masya,1
Sangat baik terima kasih 🙏,Futri Satu,5
Good,Fadhil Fajri,4
"Tolong diperbanyak kirim ke e wallet nya.,masak kesesama aja.sama biaya adminya. Mkasih",Syaiful Aniz,3
Aplikasih ini jelek sekali untuk apdet ke full servis lama betul sampe sekarang belum juga di balas dan belum terapdet. Aplikasih buat orang rumit. Gimana bisa ngirim malas link jelek,Joehan Ridwan,1
Jelek bet gak bisa tf ke e wallet lain,wahyuni said,1
halo bos link.saya topup 1 jt hari ini kok belum masuk ?? saldo rekening sudah berkurang .tolong di bantu ya secepat nya.,ari andi,1
Customer Service LEMOT,Muhammad Ilham Fadil,1
"Email tidak di temukan bos,solusiny",Mamah Cahaya,5
verifikasi nya lama,Raja Bitcoin,1
"Bintang 1, karena saya tidak bisa bayar pajak bumi dan bangunan untuk area kendari. Mau bayar selalu gagal. Saldo cukup, jaringan lancar.",sarif abu hafiz,1
Aplikasi ini bagus tetapi kenapa aaya harus verifikasi lagi akun saya padahal saya sudah veripikasi tetap saja saya belum bisa gunakan,Hendri Ganteng,5
Saya topup sudah berhasil kok ngak masuk2 gmna ini mau di komplain kok ngak bisa gmna ini,Eko Wahyufp,3
"Tidak ada wadah untuk pengajuan keluhan saldo pending top via bank, Semua nya serba robot Cuuiihh",Adam Ardiansyah,1
Mantap👍,Sihab,5
"Maaf saya kasih bintang 1, karena saya kecewa saldo refund saya gak masuk, tapi di riwayat refund berhasil!",Yadi Cahyadi,1
"Upgrade full service lama kali, malu sama aplikasi lain",King Oppo,1
Bagus,Rohmah Aeni,5
"Kecewa pokoknya. Sudah berkali kali top up e money biasanya lancar. Skrng dengan nominal yg lumayan malah gabisa di update saldo. Yg ada saldo terpotong dinyatankan berhasil tetap saja ga ada saldo masuk. Ditambah live chat nya duhhh kacau pokoknya, pelayanan nya buruk ga ada kejelasan.",elfan badai,1
"Sudah terlanjur top up, disuru full upgrade melulu. Udah input data KTP untuk full upgrade gagal melulu. Balikin duit gw yang udah di top up dong! Aplikasi Anjingggg!! Biki repot user aje nih. Taeekkk",ginanjar handi,1
"Sampai saat ini saldo saya ilang 100 rb, bukan masalah nominal nya, tapi ga jelas itu uang lari nya kemana",Afikah Dwi,2
sangat membantu,Surya 1988,5
"selalu ada barcode pembayaran, di pencet X ndak bisaa",Diky Tok,2
Sangat membantu,Muhamad Yosep,5
Jelek,Tasiman Revan,1
"Melakukan pembayaran sering gagal, di connect in ke my pertamina juga sering gagal bayar dan gangguan pas melakukan pembayaran, jadinya pake wallet lain, saldo di link aja jdnya gak kepake",Johan Arifin,1
Lebih ditingkatkan lagi Performanya,Jaka Tarub,5
"Lama upgred full servisnya, dah 3 hari nunggu sampai sekarang gak ada tanggapan, katanya 1x24 jam ini 3x24 jam namanya, 👎",Lisa Rahma bella,1
"Uang sudah kemakan pulsa emoney blm masuk sampai sekarang!!CS nya👎, klaim susah. Aplikasi penipu!",Qomar Udin,1
Jelek apk ini jangan di pake kawan ribet,Lissa Sehun,1
Susah sekali mau upgrade sampai mengulang 2 hr masih gagal bye ga jadi pakai aplikasinya ini rumiit,AsoBee,1
Ok,Higgs Domino88,5
"Upgrade aja susah enakan ovo dana , langsung verifikasi berhasil. Ini nunggu 1x24 jam ini udah lebih malah gagal. Kocak",Enah Suhaenah,1
Saya ga bisa melakukan kode verifikasi karena akun Gmail saya terkena hack kecewa banget ga bisa ada pilihan login ga bisa verifikasi nya lewat SMS aj ga kaya dana tolong dong ada fitur ituu cutemer service nya juga lama banget ga bisa dichat gmna tolong dong developer link bagaimana cara ganti email yg sudah aktif tetapi terkena hack bagaimana cara mengirim kode verifikasi nya sungguh kecewa berat karena ga bisa login ada saldonya nya soalnya...,Kidil Betas1993,1
Saya puas dengan pelayanan linkaja respon super cepat.....,alfandi latif,5
"Status transaksi dipending, saat mau minta bantuan live chat gak bisa. Saldo saya gak kembali",Mifth_JC,1
Aplikasi haram uangku diambil sama aplikasi haram ni,Faris Maulana,1
"Aplikasi dompet digital terburuk, kalah sama kompetitor, Nomor hilang/hangus gak bisa diganti nomor, malah suruh bikin nomor baru, padahal saldonya banyak, sudah full service, Skrg bisa pindahkan saldo, suruh hubungi live chat, tapi live chatnya gak ada yg respon, ckckck,, gajelas parah.. apk lain ga seribet ini, ganti nomor asal data sesuai ya ga dipersulit, emang tanda2 apk yg mau bawa kabur duit org sih ini,",Vika Cempaka,1
"Ga bisa masuk2 perivikasi mulu, pas di perivikasi linknya kadaluarsa mulu",Abud Budiman,1
Buat developer tolong kerjanya di perbaiki masa upgrade full servis saja lamanya minta ampun jangan di persulit dong kalau buat upgrade full servisnya jangan di persulit untuk melakukan penarikan saldonya.,Siti Rosyida,1
"Membantu sekali, lebih lancar dan cepat",Zahrul Harmen,5
Ok,Irwan Disam3000,5
Mantap,M Gazali,5
Bagus,Sukemi Curup,5
"Untuk upgrade full service, Sangat Lama Sekali.... Mohon dong Min, Bisa di percepat... Agar tak mengecewakan penggunanya.",Murtanto,1
TOPUP SALDO LINK AJA TIDAK MASUK UDAH 2 KALI DI GINIIN KALAU MASIH SATU KALI MSIH WAJAR ADA MISTAKE INI UDAH 2 KALI SAYA PUNYA NOMOR BUKTI PEMBAYARANNYA!!!!,Ayub Saraka,1
"Aplikasi buruk ,tidak berfungsi sebagaimana mestinya.",Jamal ludin,1
Kurang kompetitif,Moh Galih Bahtiar Yahya,3
"upgrade gagal padahal data udah bener, udah menunggu juga duh",Siti Asri Nurafiah,1
"E statement bayar 2k, otomatis aktif. Di notifications untuk penghentian layanan isinya cuma keterangan bahwa sekarang ada e statement, dan cara berhentinya gak di sediakan directblink untuk pemberhentian. Tapi malah yang direct link untuk update ke full service dan keterangan e statement yang lebih lanjut dan gak bisa dibuka. Gini amat BUMN untuk cari uang.",M K,1
Bangus,Wijaya Adie,5
Ganti akun email utk konfirmasi bgm. Karna email lama hilang. Gak bisa masuk ke aplikasi... Apa bisa konfirmasi otp lewat no tanpa lewat email dlu?,azriel ardiansyah,4
"Upgrade full service sedang dalam proses zzz.. 2024 masih aja nunggu approve manusia, dah tau manusia di Indonesia jelek2 kenapa ga pake autodetect auto approve aja kocak",Rifai Nur Hidayat,1
"Aplikasi kayak monyet, customer service gak ada, mau komplain gak pernah bisa pesan chatbot doang",Miftah Addin,1
Saya suka,Rudy Yono,5
Aplikasi pant3k,Muhammad Hanafi Arifdihandiko,1
"Verifikasi nomor telepon sangat lambat, bisa bisa lewat setengah jam",Gredy Christian,5
gimana cara menghubungi agen uamg saya 1jt masih pending gak ada kabar saya kondirmasi ke pusat bantuan gak jelas sistem yg bales,Babi Ngepet,1
"Upgrade ke full service terlalu lama, aplikasi yang kurang rekomendasi",Made Prabhawa,1
Sangat baik,Putra Drhandy,5
"Lama lama aplikasi ini kurang membantu, pengen tau siapa DEVELOPERNYA?? LULUSAN mana?? Gak ASAL ngrekrut kan?? Mau isi pulsa / isi paket GAGAL terus. Kurang relevan & efisien lama lama, gimana nggak gitu? Isi saldo LinkAja kena cas, dari LinkAja mau isi paket / pulsa juga kena cas, sama aja bohong. Mending langsung dari mBankingnya aja / outletnya (counter, alfamart & indomaret aja). Mending ditiadakan saja, sangat sangat tidak banyak membantu sama sekali. . . .",Aniffudin Faizal Reza,1
"Koplak nih apk.. Masalah tidak terselesaikan.. Gak Bermutu.. Ada kendala pembayaran via Qris.. Pembayaran via qris pending berhari², tapi dana sudah terpotong.. Ke live chat yang jawab Robot mulu.. Di tlp disuruh ke livechat, Ke live chat manusianya males yang jawab² Robot. ditlp si manusia yang jawab tapi dilempar lagi ke live chat.. Live chat yang jawab Robot.. Begitu ajah terus sampai Firaun Bangun.. Apk apa choba.. Kaga jelas..",Sandhiyo Grabbike,1
"Apk jelek, top up ke e money saldonya malah ga masuk padahal udah update saldo. Disuruh bikin laporan tp hasilnya ga membantu karna yg bales cuma bot, aneh👎🏻👎🏻👎🏻",Suci Pranasari,1
"Link aja, aplikasi sangat mudah, pengiriman cepat.",Deden Zndn,5
"ikutin survey, hingga 30 menit, bisa dapat saldo LinkAja sampai Rp. 30.000. Sampai detik ini, 1 rupiah pun ga ada nongol di akun. Data dikumpulin sama aplikasi sampah ini, tapi yaa gitu. Saran saya jangan install aplikasi ini, mendingan pake Dana, OVO,Gopay, dll. Pake mana pun terserah anda, yang penting JANGAN PAKAI APLIKASI AMPAS INI.",zendrato TEAM (Onald),1
"Mau tutup akun, live chat seminggu ngga nyambung",Santi Widyaninggar,1
Nice,Ramdani dani,5
Bagus...namun tuk pertanyaan nya ga bisa kita ajukan...di tambah top up saldo 12 juta dr bank cimb pukul 1:52 11-07-24 belum masuk,Manggis Hitam,4
"Balikin duit saya, saya top up dr banking tp ga masuk2 .. tolong",Yurdiansyah S,1
"Saya sudah lama pakai linkaja, terakhir diganti ke linkaja syariah, saat saya ada permasalahan dan sudah via email namun di alihkan ke chat yg ada di aplikasi LinAja tapi saat saya terbentur masalah namun agent LinkAja susah terhubungin dengan tulisan sedang terhubung dengan lain, kesimpulannya agak sulit dan tidak ada sarana lain, seharusnya LinkAja memperbaikin atau memprasaranain dengan gampang terhubung ke agent LinkAja.",ahmad yuska,2
Pelayanan buruk. sampai saat ini uang saya tertahan di aplikasi link aja dan tidak bisa ditransfer. Harus Upgrade full service baru bisa transfer. Tapi Upgrade full servicenya lama lebih dari 1x24 jam sampai saat ini belum diupgrade juga.,sulis tia,1
Terimakasih atas pelayanan. Servic .selama ini KPD kami..🙏,Odang Sopandi,5
👍👍,JUNAIDI,5
Pelayanan Keluhannya LAMA. Pelayanan masalahnya buruk sekali..,Alvianto Wismoyo,1
"Payah banget, verifikasi akun di persulit. Customer service dikasih bot gak guna doang, masa iya ga mampu bayar orang ? Mau verif aja ber bulan bulan",Ziyyan Addin,1
Kecewa pakai apk ini.komplen keluhan lewat tlp CS diarahin via menu bantuan sedangkan dimenu bantuan ingin chat dengan agen nunggu berjam jam tidak ada respon. Padhal hanya ingin menunjukan bukti transaksi sebesar 1 juta yg tidak masuk ke saldo linkaja. Semoga yang pakai apk ini tidak mengalami apa yang saya alami kendala nya,Wiwit Anto,1
"Ada kendala, tidak pernah ditindaklanjuti. Aplikasi menyusahkan",Soglo Gaming,1
"transaksi pending tapi gaada respon cepat ataupun refund, cs pun sulit dihubungi",Divani diva,1
Status pmbelian token listrik gagal knp saldo tetap terpotong. Sudah dilaporkan namun ttp masih blom balik jg saldonya,ugee sugiarto,1
"gak bisa untuk bayar di Play Store, sangat disayangkan",BA BA,5
Lukman H.Jaharudin,Lukman Bima Ntb,5
"Top up saldo ke linkaja status berhasil,tp saldo blm masuk2 ke linkaja,, Gmn sih cara ngobrol langsung sama cs nya,?livechat menunggu terus g conex2",Eri Agus s,2
"Kenapa sekarang apk nya jadi banyak problem gini,sudah yg ke berapa kali saya ngalam top up saldo ke link aja.. Di bank sudah berhasil dan saldo terkurang, tapi link aja nya ngak ada masuk2.. Malah di suruh sabar nunggu 1x24 jam,sekalinya masuk nya setelah hampir 2 minggu..kok bisa seperti tu sie?? 😭",Lyzha Anggreini,1
CS live chat gk bisa diakses. gaada nmer telp. bgmna kmi bisa mnympikn keluhan???,Bagus Cahyo Saputro,1
"Aplikasi penyedot saldo, padahal udah topup dari bank,tapi saldo gak bertambah,padahal transaksi di bank berhasil,minta bantuan cs nya kayak di persulit,dibuat ngeleg",Adi Prawira wisesa,1
"Gimana ini linkaja, kok saya topup lewat bank ke linkaja ngga masuk??!! Padahal transaksi di bank udh berhasil😭😡",Nurazizah 2711,2
"Update ke full servis lama banget kayak mau pinjol aja,.",Asep Supriatman,1
Kenapa tiap mau transaksi selalu gagal ataupun pending...masak beli pulsa pending beli token listrik pending.... Mau kirim uang ke sesama pengguna linkaja gak bisa...apalagi transfer ke bank lain....,IPUD LBF,2
"Sudah beli pembayaran token listrik pending, payah listrik mau mati, bagaimana tanggung jawabnya LinkAja",Hery Setiawan,1
"Udah ngantri panjang, saldonya tidak masuk, padahal sudah tf, kacau",Nopri Neisya,1
Dengan Aplikasi Link Aja saya menjadi mudah transaksi.,lalu kamaan,3
"Mau kirim uang aja susah bngt,nyesel pake linkaja",Fardiansyah 03,1
"Aplikasi terburuk transaksi sering gagal, mau chat dengan CS sulit, kalau ada nominasi aplikasi terburuk linkaja cocok peringkat utama terburuk",Andika Fahmi Hidayat,1
Aplikasi yang cukup bagus tetapi Semoga bisa lebih ditingkatkan untuk kenyamanan para pengguna pembaca layar.,Haris Maluku,4
Sangat membantu saya,SUPRON B PRON SKY,5
Best,Aqsho Shop,5
"Aplikasi ga guna, di bandingkan aplikasi lain yg serupa. Upgrade lama, ktp baru dan jelas suruh ambil ulang bbrapa kalibdan tetap gagal. Akun apk ini tidak bisa di hapus saru untuk se umur hidup.. entah apa creator nya see sempit itu pemikiran.. hufff capek. Pindah ke lain aja... saran gw",Saif,1
Bila transaksi gagal uang tidak bisa kembali,udhin komp,2
Oke banget,Dede rahmad,5
"Ini aplikasi kayak setan, bikin naik darah, itu kode tiket ngapain muncul terus ga bisa di tutup",Yusuf Hidayat,1
"Min, tolong respon DM saya di instagram... Di apliaksi tidak membantu... Kalo fast respon bisa saya ganti bintang nya.... Ini butuh sekali Min...",Adilla WK,1
"sudah 2x transaksi succces tetapi gagal tidak mendapatkan pesanan , link aja tidak bertanggung jawab dan ganti rugi 1x pulsa 100rb success tetapi pulsa tidak bertambah 1x belanja di alfamart 48.300 success tetapidi sistem alfamart tidak masuk dana saya harus membayar lagi untuk mendapatkan barang belanjaan saya intinya aplikasi ini buruk dan tidak layak diinstall terimakasih",Dicky HP,1
"Lambat amat di proses nya dancok,tolong di proses cepat.",mhammd frdus,1
